FirstName,LastName,Email,Phone,Address,City,State,ZipCode,Country,OrderDate,Time,ShippingAddress,OrderStatus,ProductName,ProductPrice,Category,Quantity,TransactionID
Christopher,Frazier,ohartman@example.com,02-2004-5004,Flat 50 09 Barker Highway,West Williamshire,Australian Capital Territory,2936,Australia,26/12/2023,15:28:41,76 Sherry Cruiseway,Pending,Nike T-Shirt,25,Clothing,2,8af26d08-62cc-4901-b8df-0baae4b696af
Christopher,Frazier,ohartman@example.com,02-2004-5004,Flat 50 09 Barker Highway,West Williamshire,Australian Capital Territory,2936,Australia,26/12/2023,21:03:06,Apt. 235 324 Montgomery Gully,Pending,iPhone 13,1200,Electronics,2,8af26d08-62cc-4901-b8df-0baae4b696af
Michael,Kramer,masonjenna@example.com,0849-8224,Unit 74 943 Alexandria Steps,Jacobshaven,Australian Capital Territory,5114,Australia,26/12/2023,12:04:02,505 Munoz Quad,Pending,iPhone 13,1200,Electronics,1,4cf6f34a-a9b1-4a65-a753-fdc6f5e7053e
Michael,Kramer,masonjenna@example.com,0849-8224,Unit 74 943 Alexandria Steps,Jacobshaven,Australian Capital Territory,5114,Australia,26/12/2023,21:14:14,71/754 Reid Trail,Pending,Dell XPS 13,1500,Electronics,1,4cf6f34a-a9b1-4a65-a753-fdc6f5e7053e
Michael,Kramer,masonjenna@example.com,0849-8224,Unit 74 943 Alexandria Steps,Jacobshaven,Australian Capital Territory,5114,Australia,26/12/2023,6:43:32,57/784 Hunter Access,Pending,Harry Potter Book,20,Books,1,4cf6f34a-a9b1-4a65-a753-fdc6f5e7053e
James,Miller,sueterry@example.org,07 7108 4056,Flat 79 03 Mack Deviation,Toddland,Queensland,2737,Australia,26/12/2023,23:38:32,30/626 Snyder Driveway,Pending,Nike T-Shirt,25,Clothing,2,2b9dbed6-9781-478b-903c-c79962057cf1
James,Miller,sueterry@example.org,07 7108 4056,Flat 79 03 Mack Deviation,Toddland,Queensland,2737,Australia,26/12/2023,22:45:15,799 Angie Highway,Pending,Samsung Refrigerator,1800,Home Appliances,1,2b9dbed6-9781-478b-903c-c79962057cf1
David,Soto,rhorton@example.net,-1997,Suite 365 44 Garcia Glen,New Gabriel,New South Wales,2905,Australia,26/12/2023,4:46:51,Suite 244 7 Erica Cutting,Pending,iPhone 13,1200,Electronics,3,5f00d673-34b8-4a01-8a0f-b67ebfe2cd86
David,Soto,rhorton@example.net,-1997,Suite 365 44 Garcia Glen,New Gabriel,New South Wales,2905,Australia,26/12/2023,5:01:34,4 Michael Fire Track,Pending,Nike T-Shirt,25,Clothing,3,5f00d673-34b8-4a01-8a0f-b67ebfe2cd86
David,Soto,rhorton@example.net,-1997,Suite 365 44 Garcia Glen,New Gabriel,New South Wales,2905,Australia,26/12/2023,19:16:39,656/495 Jimenez Retreat,Pending,Dell XPS 13,1500,Electronics,2,5f00d673-34b8-4a01-8a0f-b67ebfe2cd86
James,Marks,ijones@example.org,-586,117/0 Frances Hill,St. Erinshire,New South Wales,2669,Australia,26/12/2023,7:09:19,9/281 Benjamin River,Pending,Adidas Running Shoes,70,Footwear,1,d67a2209-0b07-4452-92f0-970aeb6b80af
James,Marks,ijones@example.org,-586,117/0 Frances Hill,St. Erinshire,New South Wales,2669,Australia,26/12/2023,9:29:43,40 George Footway,Pending,Dell XPS 13,1500,Electronics,3,d67a2209-0b07-4452-92f0-970aeb6b80af
James,Marks,ijones@example.org,-586,117/0 Frances Hill,St. Erinshire,New South Wales,2669,Australia,26/12/2023,1:31:53,4 Gonzalez Rue,Pending,Samsung Refrigerator,1800,Home Appliances,2,d67a2209-0b07-4452-92f0-970aeb6b80af
Michelle,Johnston,lisa57@example.net,(02)-6694-2297,Suite 015 81 Amber Distributor,Chelseaborough,South Australia,2893,Australia,26/12/2023,0:10:28,83 Jasmine Circle,Pending,Samsung Refrigerator,1800,Home Appliances,1,a61ee33c-f0c9-493e-b436-3fd06e761773
Michelle,Johnston,lisa57@example.net,(02)-6694-2297,Suite 015 81 Amber Distributor,Chelseaborough,South Australia,2893,Australia,26/12/2023,21:21:38,895/42 Tina Lower,Pending,Nike T-Shirt,25,Clothing,3,a61ee33c-f0c9-493e-b436-3fd06e761773
Michelle,Johnston,lisa57@example.net,(02)-6694-2297,Suite 015 81 Amber Distributor,Chelseaborough,South Australia,2893,Australia,26/12/2023,13:37:49,6 Joseph Freeway,Pending,Adidas Running Shoes,70,Footwear,2,a61ee33c-f0c9-493e-b436-3fd06e761773
Michelle,Johnston,lisa57@example.net,(02)-6694-2297,Suite 015 81 Amber Distributor,Chelseaborough,South Australia,2893,Australia,26/12/2023,22:35:51,1 Zamora Promenade,Pending,LG Washing Machine,800,Home Appliances,2,a61ee33c-f0c9-493e-b436-3fd06e761773
Jamie,Everett,nathanrojas@example.net,-922,5 Johnson Dip,South Markbury,Northern Territory,3685,Australia,26/12/2023,12:12:07,631/119 Jennifer Tarn,Pending,Samsung Refrigerator,1800,Home Appliances,2,f6f76782-c621-4d08-bd82-af313c21e1be
Jamie,Everett,nathanrojas@example.net,-922,5 Johnson Dip,South Markbury,Northern Territory,3685,Australia,26/12/2023,21:43:15,6 Garcia Block,Pending,LG Washing Machine,800,Home Appliances,2,f6f76782-c621-4d08-bd82-af313c21e1be
Jamie,Everett,nathanrojas@example.net,-922,5 Johnson Dip,South Markbury,Northern Territory,3685,Australia,26/12/2023,10:22:51,Apt. 642 0 Smith Corso,Pending,Levi's 501 Jeans,100,Clothing,2,f6f76782-c621-4d08-bd82-af313c21e1be
Jamie,Everett,nathanrojas@example.net,-922,5 Johnson Dip,South Markbury,Northern Territory,3685,Australia,26/12/2023,16:35:58,505 Collins Terrace,Pending,Harry Potter Book,20,Books,2,f6f76782-c621-4d08-bd82-af313c21e1be
Crystal,Martin,hendricksbrittany@example.net,(08)68074741,61 Dawson Rue,East Brentside,Tasmania,5182,Australia,26/12/2023,3:16:43,Suite 628 3 Snow Tollway,Pending,Dell XPS 13,1500,Electronics,3,1e5af827-79e4-4939-b83b-980070e61f27
Crystal,Martin,hendricksbrittany@example.net,(08)68074741,61 Dawson Rue,East Brentside,Tasmania,5182,Australia,26/12/2023,14:56:38,2/79 Sean Street,Pending,Harry Potter Book,20,Books,1,1e5af827-79e4-4939-b83b-980070e61f27
Crystal,Martin,hendricksbrittany@example.net,(08)68074741,61 Dawson Rue,East Brentside,Tasmania,5182,Australia,26/12/2023,22:52:45,Unit 95 90 Miles Break,Pending,Adidas Running Shoes,70,Footwear,2,1e5af827-79e4-4939-b83b-980070e61f27
Joseph,Young,katherinejones@example.com,(03).5649.7825,4/895 Sims Lookout,Jamesshire,South Australia,2200,Australia,26/12/2023,19:02:11,Suite 334 98 Horne Esplanade,Pending,Harry Potter Book,20,Books,3,7e54a0c1-71fd-4095-9892-b94c25b5210e
Joseph,Young,katherinejones@example.com,(03).5649.7825,4/895 Sims Lookout,Jamesshire,South Australia,2200,Australia,26/12/2023,19:33:05,7/43 Key Rise,Pending,LG Washing Machine,800,Home Appliances,1,7e54a0c1-71fd-4095-9892-b94c25b5210e
Marcus,Henry,kellysimon@example.net,+61.3.9377.8148,1 Baker Sound,West Kathleenport,Australian Capital Territory,6236,Australia,26/12/2023,20:35:23,73/31 Stacey Crescent,Pending,LG Washing Machine,800,Home Appliances,2,21573f80-59c2-493a-ade3-3fbc9efbfe9f
Jesus,Hicks,stephenwarren@example.com,0454 205 515,9 Pope Lower,West Nathanland,Northern Territory,2254,Australia,26/12/2023,3:34:08,Unit 16 65 Larsen Anchorage,Pending,Levi's 501 Jeans,100,Clothing,1,47f1d11a-ab42-4200-b975-13b67593da9d
Jesus,Hicks,stephenwarren@example.com,0454 205 515,9 Pope Lower,West Nathanland,Northern Territory,2254,Australia,26/12/2023,10:15:34,3 Mccarty Extension,Pending,Adidas Running Shoes,70,Footwear,3,47f1d11a-ab42-4200-b975-13b67593da9d
Jesus,Hicks,stephenwarren@example.com,0454 205 515,9 Pope Lower,West Nathanland,Northern Territory,2254,Australia,26/12/2023,18:32:16,44 Geoffrey Approach,Pending,LG Washing Machine,800,Home Appliances,1,47f1d11a-ab42-4200-b975-13b67593da9d
Jesus,Hicks,stephenwarren@example.com,0454 205 515,9 Pope Lower,West Nathanland,Northern Territory,2254,Australia,26/12/2023,22:40:59,76/35 Brandon Green,Pending,Harry Potter Book,20,Books,2,47f1d11a-ab42-4200-b975-13b67593da9d
Jesus,Hicks,stephenwarren@example.com,0454 205 515,9 Pope Lower,West Nathanland,Northern Territory,2254,Australia,26/12/2023,4:05:30,661 Campbell Quadrangle,Pending,iPhone 13,1200,Electronics,2,47f1d11a-ab42-4200-b975-13b67593da9d
Timothy,Woodard,robert64@example.com,03.9587.7884,6/39 Sara Hill,West Susanside,Tasmania,2686,Australia,26/12/2023,6:37:01,62/40 Sandra Cul-de-sac,Pending,Samsung Refrigerator,1800,Home Appliances,3,d9cacf96-5718-48c0-af01-1b07773962c6
Timothy,Woodard,robert64@example.com,03.9587.7884,6/39 Sara Hill,West Susanside,Tasmania,2686,Australia,26/12/2023,2:42:56,93 Farmer Crossing,Pending,Harry Potter Book,20,Books,3,d9cacf96-5718-48c0-af01-1b07773962c6
Laura,Moore,meganbrown@example.org,0427-460-180,328/1 Samantha Glen,Port Lisamouth,Australian Capital Territory,2920,Australia,26/12/2023,9:38:47,Level 6 49 Watkins Arcade,Pending,Samsung Refrigerator,1800,Home Appliances,3,7098e01e-9d5a-47c1-b558-4300e9385145
Laura,Moore,meganbrown@example.org,0427-460-180,328/1 Samantha Glen,Port Lisamouth,Australian Capital Territory,2920,Australia,26/12/2023,13:30:36,Suite 085 772 Jones Port,Pending,Dell XPS 13,1500,Electronics,2,7098e01e-9d5a-47c1-b558-4300e9385145
Kimberly,Morgan,kathryn32@example.org,07 3660 5552,458 Davis Highroad,Stevensland,Queensland,2904,Australia,26/12/2023,7:06:41,0 Miles Turn,Pending,Levi's 501 Jeans,100,Clothing,2,46be6132-2589-4c35-b57d-d332ac61e608
Kimberly,Morgan,kathryn32@example.org,07 3660 5552,458 Davis Highroad,Stevensland,Queensland,2904,Australia,26/12/2023,3:07:39,Level 1 44 Gomez Laneway,Pending,LG Washing Machine,800,Home Appliances,2,46be6132-2589-4c35-b57d-d332ac61e608
Kimberly,Morgan,kathryn32@example.org,07 3660 5552,458 Davis Highroad,Stevensland,Queensland,2904,Australia,26/12/2023,5:14:45,Unit 08 10 Sanders Quay,Pending,Adidas Running Shoes,70,Footwear,1,46be6132-2589-4c35-b57d-d332ac61e608
Kimberly,Morgan,kathryn32@example.org,07 3660 5552,458 Davis Highroad,Stevensland,Queensland,2904,Australia,26/12/2023,0:14:28,279 Wanda Circuit,Pending,Dell XPS 13,1500,Electronics,1,46be6132-2589-4c35-b57d-d332ac61e608
Kimberly,Morgan,kathryn32@example.org,07 3660 5552,458 Davis Highroad,Stevensland,Queensland,2904,Australia,26/12/2023,17:49:06,Apt. 782 189 Johnson Tollway,Pending,Samsung Refrigerator,1800,Home Appliances,3,46be6132-2589-4c35-b57d-d332ac61e608
Angela,Arnold,brookeblevins@example.com,-14112,Unit 75 159 Fields Ridgeway,Lake Jessica,Victoria,5353,Australia,26/12/2023,15:30:27,Apt. 294 3 Weaver Park,Pending,Nike T-Shirt,25,Clothing,3,a49762a1-cec0-4741-b5ee-10a9784faf7f
Jane,Allen,omar86@example.org,61301758704,Unit 63 030 Crystal Expressway,West Erinville,South Australia,2968,Australia,26/12/2023,22:39:56,9 Yu Row,Pending,Samsung Refrigerator,1800,Home Appliances,3,046116b4-41bc-4ec2-bfe3-0b6b99a15d2f
Jessica,Baker,tanderson@example.org,0403-256-454,682/49 Reed Outlook,Christophershire,Western Australia,2112,Australia,26/12/2023,0:38:46,Unit 93 78 Thomas Loop,Pending,Harry Potter Book,20,Books,1,038ab8ad-83a5-4425-86a1-baabb48bf4ae
Jessica,Baker,tanderson@example.org,0403-256-454,682/49 Reed Outlook,Christophershire,Western Australia,2112,Australia,26/12/2023,11:53:43,Unit 78 7 Carlson Run,Pending,Dell XPS 13,1500,Electronics,2,038ab8ad-83a5-4425-86a1-baabb48bf4ae
Jessica,Baker,tanderson@example.org,0403-256-454,682/49 Reed Outlook,Christophershire,Western Australia,2112,Australia,26/12/2023,16:40:45,01 Jeffery Centreway,Pending,Adidas Running Shoes,70,Footwear,2,038ab8ad-83a5-4425-86a1-baabb48bf4ae
Jessica,Baker,tanderson@example.org,0403-256-454,682/49 Reed Outlook,Christophershire,Western Australia,2112,Australia,26/12/2023,3:58:54,1 Jill Access,Pending,LG Washing Machine,800,Home Appliances,3,038ab8ad-83a5-4425-86a1-baabb48bf4ae
Jessica,Baker,tanderson@example.org,0403-256-454,682/49 Reed Outlook,Christophershire,Western Australia,2112,Australia,26/12/2023,23:28:03,2 Reese Trailer,Pending,Levi's 501 Jeans,100,Clothing,3,038ab8ad-83a5-4425-86a1-baabb48bf4ae
Ashley,Obrien,hickschristopher@example.net,2856.7006,643 Thompson Turn,Sandersberg,Victoria,1037,Australia,26/12/2023,17:06:30,11 Collin Gates,Pending,Nike T-Shirt,25,Clothing,3,df2f854e-180b-4b30-9c6b-fd95f8f0143c
Ashley,Obrien,hickschristopher@example.net,2856.7006,643 Thompson Turn,Sandersberg,Victoria,1037,Australia,26/12/2023,4:55:05,339 Pitts Circlet,Pending,Harry Potter Book,20,Books,1,df2f854e-180b-4b30-9c6b-fd95f8f0143c
Ashley,Obrien,hickschristopher@example.net,2856.7006,643 Thompson Turn,Sandersberg,Victoria,1037,Australia,26/12/2023,13:33:40,Apt. 809 458 Owens Broadway,Pending,Samsung Refrigerator,1800,Home Appliances,3,df2f854e-180b-4b30-9c6b-fd95f8f0143c
Ashley,Obrien,hickschristopher@example.net,2856.7006,643 Thompson Turn,Sandersberg,Victoria,1037,Australia,26/12/2023,19:58:50,Level 9 0 Barrett Nook,Pending,LG Washing Machine,800,Home Appliances,3,df2f854e-180b-4b30-9c6b-fd95f8f0143c
Tiffany,Green,joshua19@example.org,0416-753-443,812 Richmond Beach,Maldonadomouth,Northern Territory,6994,Australia,26/12/2023,19:12:08,45/22 Madden Crossroad,Pending,Nike T-Shirt,25,Clothing,2,e6d0b0c8-68a3-4733-9804-fbca9cec1859
Tiffany,Green,joshua19@example.org,0416-753-443,812 Richmond Beach,Maldonadomouth,Northern Territory,6994,Australia,26/12/2023,21:38:28,0/12 Wallace End,Pending,iPhone 13,1200,Electronics,3,e6d0b0c8-68a3-4733-9804-fbca9cec1859
Shawn,Smith,gmorales@example.org,03 5863 8378,Unit 46 6 Anderson Bypass,South Allison,Queensland,2670,Australia,26/12/2023,8:08:37,Suite 525 455 Keith Lower,Pending,Dell XPS 13,1500,Electronics,2,4e667a1d-50a7-478b-bd83-3a56a8143fcd
Shawn,Smith,gmorales@example.org,03 5863 8378,Unit 46 6 Anderson Bypass,South Allison,Queensland,2670,Australia,26/12/2023,5:08:58,824 Clark Way,Pending,iPhone 13,1200,Electronics,1,4e667a1d-50a7-478b-bd83-3a56a8143fcd
Toni,Hinton,kimberly56@example.com,-639,5 Kelley Circlet,South Kathleen,Australian Capital Territory,2168,Australia,26/12/2023,8:01:54,8 Shaffer Motorway,Pending,Samsung Refrigerator,1800,Home Appliances,3,04ae2f05-ce79-494c-8892-52077b44cd3e
Thomas,Hurst,vanessagreen@example.net,(07).0206.5988,495 Beasley Gardens,North Dawnborough,South Australia,2630,Australia,26/12/2023,20:17:12,17 Mcconnell Freeway,Pending,Harry Potter Book,20,Books,1,1309a3b2-e0cc-44ac-bdd5-499f086ff6dd
Thomas,Hurst,vanessagreen@example.net,(07).0206.5988,495 Beasley Gardens,North Dawnborough,South Australia,2630,Australia,26/12/2023,0:38:19,Level 7 775 Cheryl Junction,Pending,Adidas Running Shoes,70,Footwear,3,1309a3b2-e0cc-44ac-bdd5-499f086ff6dd
David,Marsh,ebony85@example.com,+61.2.9956.7481,07 Michael Vista,Rowlandstad,Western Australia,2661,Australia,26/12/2023,10:09:16,109 Pamela Mews,Pending,Levi's 501 Jeans,100,Clothing,3,fe43c72e-2e7a-4a4e-8344-c854a1556bb1
David,Marsh,ebony85@example.com,+61.2.9956.7481,07 Michael Vista,Rowlandstad,Western Australia,2661,Australia,26/12/2023,10:30:03,58/398 Hampton Beach,Pending,Nike T-Shirt,25,Clothing,1,fe43c72e-2e7a-4a4e-8344-c854a1556bb1
David,Marsh,ebony85@example.com,+61.2.9956.7481,07 Michael Vista,Rowlandstad,Western Australia,2661,Australia,26/12/2023,0:35:32,6 Richard Trunkway,Pending,Samsung Refrigerator,1800,Home Appliances,2,fe43c72e-2e7a-4a4e-8344-c854a1556bb1
David,Marsh,ebony85@example.com,+61.2.9956.7481,07 Michael Vista,Rowlandstad,Western Australia,2661,Australia,26/12/2023,13:29:07,Unit 49 105 Rose Firetrail,Pending,iPhone 13,1200,Electronics,2,fe43c72e-2e7a-4a4e-8344-c854a1556bb1
John,Gross,barbara13@example.com,03 4551 0384,Unit 85 4 Alyssa Freeway,St. Sarah,Northern Territory,2945,Australia,26/12/2023,11:30:46,Flat 60 4 Hannah Ronde,Pending,LG Washing Machine,800,Home Appliances,1,2d27d73d-d552-4c6a-9586-71b0fd93c6ea
Holly,Miller,andreaatkins@example.org,-1178,67 Hale Rest,Shannonstad,Australian Capital Territory,7816,Australia,26/12/2023,19:21:08,96/5 Rodriguez Place,Pending,Harry Potter Book,20,Books,3,9601d8f9-e816-4db2-bda2-643eb9bfbe3b
Brian,Cook,anne07@example.org,7224 7288,52 Tim Bridge,Lake Maryberg,Tasmania,956,Australia,26/12/2023,14:24:18,Flat 28 9 Ryan Rest,Pending,Samsung Refrigerator,1800,Home Appliances,2,360c1a2b-6ef1-45d4-85f9-d30d9cd5b9d2
Brian,Cook,anne07@example.org,7224 7288,52 Tim Bridge,Lake Maryberg,Tasmania,956,Australia,26/12/2023,11:02:09,492 David Ride,Pending,Dell XPS 13,1500,Electronics,3,360c1a2b-6ef1-45d4-85f9-d30d9cd5b9d2
Brian,Cook,anne07@example.org,7224 7288,52 Tim Bridge,Lake Maryberg,Tasmania,956,Australia,26/12/2023,5:19:10,Level 4 7 Harvey Lees,Pending,Harry Potter Book,20,Books,1,360c1a2b-6ef1-45d4-85f9-d30d9cd5b9d2
Brian,Cook,anne07@example.org,7224 7288,52 Tim Bridge,Lake Maryberg,Tasmania,956,Australia,26/12/2023,21:01:03,Unit 02 60 Reginald Concourse,Pending,Levi's 501 Jeans,100,Clothing,2,360c1a2b-6ef1-45d4-85f9-d30d9cd5b9d2
Teresa,Hall,juan15@example.net,(02).0767.7925,Level 8 4 Smith Triangle,St. Hunterhaven,Northern Territory,978,Australia,26/12/2023,16:53:36,67 King Cruiseway,Pending,Dell XPS 13,1500,Electronics,2,0f0e64b6-b97e-4ba0-84c2-ba6f00d2e930
Emily,Johnson,lerickson@example.org,07-0340-4885,Flat 24 16 Thomas Parkway,North Brenda,South Australia,2619,Australia,26/12/2023,14:50:08,Flat 55 291 Connie Pathway,Pending,Nike T-Shirt,25,Clothing,1,48d98d18-6dbc-47be-8346-791a66052280
Emily,Johnson,lerickson@example.org,07-0340-4885,Flat 24 16 Thomas Parkway,North Brenda,South Australia,2619,Australia,26/12/2023,11:14:52,5 Deborah Siding,Pending,Dell XPS 13,1500,Electronics,3,48d98d18-6dbc-47be-8346-791a66052280
Emily,Johnson,lerickson@example.org,07-0340-4885,Flat 24 16 Thomas Parkway,North Brenda,South Australia,2619,Australia,26/12/2023,5:22:40,Level 8 323 Richardson Courtyard,Pending,Adidas Running Shoes,70,Footwear,1,48d98d18-6dbc-47be-8346-791a66052280
Brittany,Jones,amandasmall@example.net,(02)-9212-1065,38 Sawyer Key,Elizabethside,Queensland,2652,Australia,26/12/2023,9:16:53,880 Thomas Siding,Pending,iPhone 13,1200,Electronics,2,ca13ae2c-faa1-4e3c-b9d0-535c304c1b8a
Dawn,Perry,chaseavila@example.org,(07)-0352-1776,Unit 42 883 Prince Alley,Barnesstad,Northern Territory,2639,Australia,26/12/2023,7:18:41,367/1 Robinson Dip,Pending,Adidas Running Shoes,70,Footwear,1,76767bfe-83f4-4989-9857-2542d0cddeba
Dawn,Perry,chaseavila@example.org,(07)-0352-1776,Unit 42 883 Prince Alley,Barnesstad,Northern Territory,2639,Australia,26/12/2023,2:11:04,6 Martin Stairs,Pending,Nike T-Shirt,25,Clothing,3,76767bfe-83f4-4989-9857-2542d0cddeba
Dawn,Perry,chaseavila@example.org,(07)-0352-1776,Unit 42 883 Prince Alley,Barnesstad,Northern Territory,2639,Australia,26/12/2023,4:47:55,02 Stephanie Fire Track,Pending,LG Washing Machine,800,Home Appliances,3,76767bfe-83f4-4989-9857-2542d0cddeba
Barbara,Thompson,forbesteresa@example.net,+61 8 2358 8415,6 Pearson Stairs,Johnsonstad,New South Wales,2619,Australia,26/12/2023,2:17:24,569 Green Arcade,Pending,iPhone 13,1200,Electronics,2,b705edc3-773d-4c96-ad6a-3dd3599ce345
Barbara,Thompson,forbesteresa@example.net,+61 8 2358 8415,6 Pearson Stairs,Johnsonstad,New South Wales,2619,Australia,26/12/2023,13:34:19,0 Samantha Rise,Pending,Harry Potter Book,20,Books,1,b705edc3-773d-4c96-ad6a-3dd3599ce345
Barbara,Thompson,forbesteresa@example.net,+61 8 2358 8415,6 Pearson Stairs,Johnsonstad,New South Wales,2619,Australia,26/12/2023,22:02:40,27/8 Barnes Spur,Pending,Nike T-Shirt,25,Clothing,1,b705edc3-773d-4c96-ad6a-3dd3599ce345
Barbara,Thompson,forbesteresa@example.net,+61 8 2358 8415,6 Pearson Stairs,Johnsonstad,New South Wales,2619,Australia,26/12/2023,8:12:52,Suite 134 107 Sabrina Quays,Pending,Dell XPS 13,1500,Electronics,3,b705edc3-773d-4c96-ad6a-3dd3599ce345
Barbara,Thompson,forbesteresa@example.net,+61 8 2358 8415,6 Pearson Stairs,Johnsonstad,New South Wales,2619,Australia,26/12/2023,14:38:35,78 Stanley Cutting,Pending,Adidas Running Shoes,70,Footwear,3,b705edc3-773d-4c96-ad6a-3dd3599ce345
Monica,Gaines,cwhitaker@example.net,880574610,686 Russell Walkway,North Jacqueline,Northern Territory,1550,Australia,26/12/2023,12:21:21,Unit 09 5 Eric Flat,Pending,Samsung Refrigerator,1800,Home Appliances,1,a2f28d96-3acd-45a4-bd58-e804baa9e719
Brenda,Palmer,uclark@example.org,+61.3.0918.7241,547 Hernandez Firetrail,New Michaelmouth,Western Australia,2999,Australia,26/12/2023,4:20:10,Suite 267 329 Robert Line,Pending,Dell XPS 13,1500,Electronics,1,96ace60a-172b-4825-a6ec-222e51527e78
Derek,Evans,swilliams@example.com,07 3573 7022,Flat 54 5 Garcia Riviera,North Kathleen,Northern Territory,2691,Australia,26/12/2023,19:24:32,644 Rodriguez Quadrant,Pending,Samsung Refrigerator,1800,Home Appliances,3,45146729-94af-457e-a3da-b232e2cafc85
Bethany,Reid,debra11@example.net,02.9074.2835,93/90 Scott Rise,North Karafurt,Northern Territory,2637,Australia,26/12/2023,10:53:06,16/467 Wade Trailer,Pending,Levi's 501 Jeans,100,Clothing,1,1e1a39d2-c487-4d87-b4a7-d20a0d93b6b9
Bethany,Reid,debra11@example.net,02.9074.2835,93/90 Scott Rise,North Karafurt,Northern Territory,2637,Australia,26/12/2023,22:05:48,805/4 Johnathan Piazza,Pending,Adidas Running Shoes,70,Footwear,3,1e1a39d2-c487-4d87-b4a7-d20a0d93b6b9
Bethany,Reid,debra11@example.net,02.9074.2835,93/90 Scott Rise,North Karafurt,Northern Territory,2637,Australia,26/12/2023,19:50:33,46 Mason Frontage,Pending,Harry Potter Book,20,Books,3,1e1a39d2-c487-4d87-b4a7-d20a0d93b6b9
Bethany,Reid,debra11@example.net,02.9074.2835,93/90 Scott Rise,North Karafurt,Northern Territory,2637,Australia,26/12/2023,13:34:23,07 Washington Firetrail,Pending,Samsung Refrigerator,1800,Home Appliances,2,1e1a39d2-c487-4d87-b4a7-d20a0d93b6b9
Megan,Bowman,fdiaz@example.com,08 5596 3211,910 Justin Deviation,Cisnerosbury,Australian Capital Territory,2619,Australia,26/12/2023,13:37:44,498 Kristina Rue,Pending,Samsung Refrigerator,1800,Home Appliances,1,9ea18647-5e70-4574-86cb-c88bad11e973
Megan,Bowman,fdiaz@example.com,08 5596 3211,910 Justin Deviation,Cisnerosbury,Australian Capital Territory,2619,Australia,26/12/2023,11:11:54,933 Nicholas Close,Pending,Harry Potter Book,20,Books,2,9ea18647-5e70-4574-86cb-c88bad11e973
